"video_url","author","comment","votes","time","is_reply","teks_bersih","skor_sentimen","sentimen"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Nevertheless938","Relate banget dengan kondisiku sekarang. Posisi kerja udah jadi kartap dengan gaji perbulan yang menurutku sangat cukup. Ekspetasiku dan orang² mungkin kerja dengan status kartap ini udah enak tinggal betahnya, jadi ketika aku ada di posisi lelah ingin melepas kerjaanku aku berusaha buat pertahanin kerjaan ini dengan cara apapun itu, karena semisal aku resign, di luar sana aku harus siap menghadapi omongan orang ""Resign lagi? Apa gak sayang?"" Hingga akhirnya aku harus kontrol tiap bulan ke psikiater huhu 🥲","0","13 days ago","False","relate banget kondisi sekarang posisi kerja jadi kartap gaji bulan turut sangat cukup ekspetasiku orang mungkin kerja status kartap sudah enak tinggal betah jadi aku posisi lelah lepas kerja aku usaha buat pertahanin kerja dengan cara apa karena misal aku resign di luar sana aku siap hadap omong orang resign apa sayang hingga akhir aku kontrol tiap bulan psikiater huhu","8","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@marisoh6059","kak anak saya cowok umur 20 tahun,anak itu benci bgt sama aku karna dia merasa d paksa harus begini begitu ,padahal saya sebagai orang tua pengine naknya lebih baik dari kita y,tek taruh  pondok sama sekolah d pondok ,setelah selesai malah gak mau ngapa ngapain,bagaimana cara membangun mental nya supaya gak benci sama saya ,sebagai ibunya ,terima kasih,dari kecil sering d buli sama temanya tp gak pernah ngomong ke saya","2","13 days ago","False","kak anak cowok umur tahun anak benci banget sama aku dia rasa d paksa begini padahal bagai orang tua pengine nak lebih baik kita y tek taruh pondok sama sekolah d pondok selesai malah mau ngapa ngapain bagaimana cara bangun mental nya tidak benci sama bagai ibu terima kasih kecil sering d buli sama tema tidak pernah ngomong saya","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ArdjaWidjaya","Bagaimana kalo mau konsul sama mba analisa","0","13 days ago (edited)","False","bagaimana kalo mau konsul sama mba analisa","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@natnatgamingYT","Saya ada punya leader, tapi leadernya buat patah semangat bawahannya. 
Kalo lu cuma sebagai staff doang jgn berharap lebih, ga bisa bermimpi mau ini mau itu bisa jd kenyataan","1","13 days ago","False","ada punya leader leadernya buat patah semangat bawah kalo kamu cuma staff doang jangan harap lebih bisa mimpi mau mau bisa jadi nyata","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Dewi_sinta-o3n","Baru nyadar, harusnya aku lebih aware sama diri sendiri❤","0","13 days ago","False","baru nyadar harus aku lebih aware sama diri sendiri","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@jeda_sebelumtidur","beban berat jika lingkungan terus berekspetasi kepada kita, tanpa ada yang memotivasi atau hanya sekedar apresiasi","7","13 days ago","False","beban berat lingkung terus berekspetasi kita ada motivasi hanya dar apresiasi","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@hafidzfauzi2816","Ini yang dicari, tonton dulu ah...","1","13 days ago","False","yang cari tonton dulu ah","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@kenannie4716","taiwan..nyimak..kak","0","2 weeks ago","False","taiwan nyimak kak","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@OdiChans","Bener ,skrg baru aja usia 24 skrg jalalin aja apa adanya gak mikir expestasi sebelumnya stres bgt mencari mati matian expetasi tinggi pengen ini itu malah bikin rugi sendiri","0","2 weeks ago","False","bener sekarang baru aja usia sekarang jalalin aja apa ada mikir expestasi belum stres banget cari mati mati expetasi tinggi ken itu malah bikin rugi sendiri","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@jonbudi","ok","0","2 weeks ago","False","","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@qyozaaa","Relate bangettt sama yg aku alamin selama hampir 2 tahun terakhir ini dlm berkarier🥲😭","2","2 weeks ago (edited)","False","relate bangettt sama aku alamin lama hampir tahun akhir dlm karier","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Ersyida","https://youtu.be/x9mJO2sbwDM?si=vuYIajkxzH_1QjTg","0","2 weeks ago","False","","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@intanmokoginta","❤❤❤","0","2 weeks ago","False","","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@FaridahSyafrudin","Keren bangett daging semuaa isinyaa","0","2 weeks ago","False","keren bangett daging semuaa isinyaa","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@FranandaRusadi-d8k","sudah bang","0","2 weeks ago","False","bang","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@restudwi7125","Keren banget part terakhirnya mba analisa, aku selalu suka sama kamu dari dulu huhu❤","0","2 weeks ago","False","keren banget part akhir mba analisa aku selalu suka sama kamu dulu huhu","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@enizulaiha8774","Kok wajahnya beda ya ka Analisa dari podcast yg dulu dulu","0","2 weeks ago","False","kok wajah beda ka analisa podcast dulu dulu","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yogaariprastiya4473","🥺😔😖😣","0","2 weeks ago","False","","-2","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@anjonanopan8817","serius aku lagi jenuhh sm hidup dan aku lagi butuh bangett ilmu ini makasih bgt ilmunyaa ka sehat² org baikk","3","2 weeks ago (edited)","False","serius aku jenuhh sm hidup aku butuh bangett ilmu terima kasih banget ilmunyaa ka sehat orang baikk","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Sitiliamuflihat","Masyaallah sekali episode ini, sangat relate dengan kehidupan, terimakasih mbak analisa dan mas Bilal sehat2 terus dan serjng2 podcast sama mbak analisa❤❤","0","2 weeks ago","False","masyaallah sekali episode sangat relate hidup terimakasih mbak analisa mas bilal sehat terus serjng podcast sama mbak analisa","5","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@DesikaFiorina","terimakasih mas bilal & kak ana, ini jadi insight aku pribadi dalam menghadapi trauma perselingkuhan pasangan hidup 😢","0","2 weeks ago","False","terimakasih mas bilal kak ana jadi insight aku pribadi hadap trauma selingkuh pasang hidup","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@devimayang2724","Related bgt sm eksptasi udh setengah gajih lake bayar ciiclan aku ikhlas tp siapa yg minta jdi anak pertama itu tolak ukur kesuksesan ak jg ingin brusaha siapa yg tdk ingin mewujudkan hajat ortu tp ya gmna se effort dn berdoa trus gk putus asa tp ya blm memenuhi eksptasi, lagi d fase ingin risegn juga dah malas untuk adaftasi dgn lingkungan kerja, yaa krna Ada gejala fisik juga yg mengharuskan untuk lakukan tindakan medis, tp msih bimbang smoga ya kita semua sgera d perlihatkan rezeki nya tdk d tunda²","2","2 weeks ago","False","related banget sm eksptasi tengah gajih lake bayar ciiclan aku ikhlas siapa minta jdi anak pertama tolak ukur sukses ak jg brusaha siapa tdk wujud hajat ortu gmna se effort dn doa terus putus asa ya penuh eksptasi d fase risegn sudah malas adaftasi lingkung kerja yaa krna gejala fisik yang harus laku tindak medis msih bimbang smoga ya kita semua sgera d lihat rezeki nya tdk d tunda","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@LeniFeby-e8z","Undang dr aisyah coba kk","3","2 weeks ago","False","undang dr aisyah coba kk","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Lito1601","easy . 😌","0","2 weeks ago","False","easy","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@nobitata4764","Apa bedanya ekspetasi sama mengarahkan seseorang? ( Dalam konteks tujuan akhirnya)","0","2 weeks ago","False","apa beda ekspetasi sama arah orang konteks tuju akhir","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@belarahmawati2154","1. Mau dikenal dihidup sebagai apa
2. Minta pendapat 3 orng, tentang  3 hal terbaik dalam hidup nya
3. Just do it","0","2 weeks ago","False","mau kenal hidup apa minta dapat orang hal baik hidup nya just do it","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@zharahdhani","Titik kembali disini 33:51","0","2 weeks ago","False","titik sini","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@nenyou4655","Related banget, berada di lingkungan baru dengan orang-orang baru yang masalahnya reate dengan isi vidio ini. Aku harap akan banyak vidio yang berhubungan dengan psikolog.","0","2 weeks ago","False","related banget ada lingkung baru orang orang baru masalah reate isi vidio aku harap banyak vidio hubung psikolog","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@SitiNurAsiah-k5g","lagi sakit ka bilal ? lebih pucet keliatannya","0","2 weeks ago","False","sakit ka bilal lebih pucet liat","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@VQramdhan","Cara mengatasinya gimana untuk mengatasi ekspektasi yg banyak yg sudah di tanamkam itu,kan gak sesimple kalimat kembali ke diri sendiri,haddeh bukan di uluk malah udah masuk ke pertanyaan lain aja.🙆

Keliatan banget cuma ngafal pertanyaan nya,nggak natural 😢
Padahal narasumbernya bagus 🙆","2","2 weeks ago","False","cara atas gimana atas ekspektasi banyak tanamkam kan sesimple kalimat diri sendiri haddeh bukan uluk malah sudah masuk ke tanya aja liat banget cuma ngafal tanya nya natural padahal narasumber bagus","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yantinurhayati8242","Mba anaaa🤗","0","2 weeks ago","False","mba anaaa","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@herawanprasetyo4851","Suamiku teman seumur hidupku😊 Masyaa Allah Lahaula walaikumsalam quwata illabillah....ya Allah semoga semua suami istri di dunia ini happy dan secure sama pasanganya","1","2 weeks ago","False","suami teman umur hidup masyaa allah lahaula walaikumsalam quwata illabillah allah moga semua suami istri dunia happy secure sama pasanganya","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@viztaputri4282","To my dearest child in the future..
Nak mungkin sekarang kita belum bisa bertemu karena bunda sedang mengusahakan segala nya.
Bunda sedang memantaskan diri memperbaiki diri supaya luka di masa lalu tidak akan menurun ke kamu.
Kedepan bunda usahakan tidak akan ada tuntutan di luar kemampuan mu, kau hanya fokus meraih mimpimu tanpa ada luka inner child yang menemani pertumbuhan mu.
Bunda memantaskan diri dulu ya nakk, memperkaya ilmu pengetahuan dan memperbaiki finansial ♡","51","2 weeks ago","False","to my dearest child in the future nak mungkin sekarang belum temu bunda sedang usaha segala nya bunda sedang pantas diri baik diri luka masa lalu akan turun kamu depan bunda usaha akan tuntut luar mampu mu kau fokus raih mimpi ada luka inner child tani tumbuh mu bunda pantas diri dulu nakk kaya ilmu tahu baik finansial","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@fitriannisa3517","Apa aku aja yang ngeliat ya kaka ini mirip Michelle Ziudith dri cara ngomong nya plek ketiplek🤭😌","0","2 weeks ago (edited)","False","apa aku aja ngeliat kaka mirip michelle ziudith dri cara ngomong nya plek ketiplek","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@BasoTahu-o3e","Saran bang... Minimal sediakan air minum","0","2 weeks ago","False","saran bang minimal sedia air minum","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ikamerdekawati574","target kerjaan itu termasuk ekspektasi ga sih? stres banget🥲","0","2 weeks ago","False","target kerja masuk ekspektasi sih stres banget","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@fth_inayah","Relate lagi","0","2 weeks ago","False","relate","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Nrlfauzaa18","Nah kata2 yg udah sekian kali aku dengar tp masih berusaha buat nanamin mindset ini dalam hidupku
""Kamu tidak harus sempurna untuk diterima oleh mereka. Mereka akan mencintaimu apa adanya""","37","2 weeks ago","False","nah kata sudah sekian kali aku dengar masih usaha buat nanamin mindset dalam hidup kamu harus sempurna terima mereka akan cinta apa ada","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@taufiknhidayat","Kamu tidak lemah, hanya pernah terikat luka dan takut ditinggal. Biarkan proses pulih berjalan perlahan, sebab dengan berani mengenali luka, kamu akan tumbuh menjadi jiwa yang kuat, sadar dan akhirnya mampu pergi dari hubungan yang tidak sehat.","2","2 weeks ago","False","kamu lemah pernah ikat luka takut tinggal biar proses pulih jalan perlahan dengan berani nali luka kamu tumbuh jadi jiwa kuat sadar akhir mampu pergi hubung tidak sehat","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@muu8644","Melatih Empati dan Toleransi 

Otak manusia dirancang atau terlatih untuk melacak perbedaan. Dalam peradaban orang-orang dulu, mereka melihat perbedaan itu dibutuhkan sebagai suatu antisipasi terhadap ancaman yang membahayakan dan bisa membunuh mereka, di zaman peradaban dulu. 

Jika kita duduk atau berdiri berdua dengan kawan kita misalnya, dalam waktu singkat orang akan melihat perbedaan kita. Orang tidak melihat persamaan kita. Padahal ada banyak persamaan kita tapi orang tidak notice. Misalnya mata kita sama jumlahnya, telinga kita, tangan dan kaki kita. 

Contoh pakai filosofi kue donat: lebih baik membahas kuenya, hal-hal yang sama, daripada sibuk memperdebatkan lubangnya yang belum tentu mutlak benar.

Di zaman ini, di mana kebutuhan untuk bekerjasama itu lebih penting, maka kita berusaha untuk melatih otak kita untuk lebih melihat persamaan dan 'mematikan' kecenderungan otak yang berlebihan dalam melacak perbedaan. Yaitu dengan cara melatih empati dan toleransi.","0","2 weeks ago","False","latih empati toleransi otak manusia rancang latih lacak beda adab orang orang dulu lihat beda butuh suatu antisipasi ancam bahaya bisa bunuh zaman adab dulu duduk diri dua kawan misal waktu singkat orang lihat beda orang lihat sama padahal banyak sama tapi orang notice misal mata sama jumlah telinga tangan kaki contoh pakai filosofi kue donat lebih baik bahas kue hal sama sibuk debat lubang belum mutlak benar di zaman di mana butuh bekerjasama lebih penting kita usaha latih otak kita untuk lebih lihat sama mati cenderung otak lebih lacak beda dengan cara latih empati toleransi","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Wilson-lp3hw","Saran si bang, sblum podcast gini minimal netral in diri dlu, fokus sama lawan bicara dan imbangin obrolan.

Perbanyak kebiasaan komunikasi, dan ksih akses tenggelam dlam obrolan podcast ini.

Keliataan bgt si host ga fokus wkwkwk, kayak org lgi ga mood ngobrol tpi hrus ngobrol karena pekerjaan.","2","2 weeks ago","False","saran si bang sblum podcast gin minimal netral in diri dlu fokus sama lawan bicara imbangin obrol banyak biasa komunikasi ksih akses tenggelam dlam obrol podcast keliataan banget si host fokus wkwkwk kayak orang lgi mood ngobrol hrus ngobrol kerja","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@indoantiKKN","terimakasih ayah dan paman yang memberi aku jabatan","1","2 weeks ago","False","terimakasih ayah paman beri aku jabat","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@mramadhanmiftahurahman703","kena gini huhu","0","2 weeks ago (edited)","False","kena gin huhu","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@dwidianaulina4167","Terima kasih. 
🙂","0","2 weeks ago","False","terima kasih","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@wulannovianti2998","Relate banget sama apa yang disampaikan Kak Analisa tentang efikasi diri, karena aku juga sedang mengalami hal yang sama di kantor sebagai dampak dari leadership yang menurutku bias, jadi value aku bekerja skrg hanya berdasarkan gajiku saja (berangkat-kerja-pulang-gajian and repeat). Ditambah lagi POV Kak Bilal sebagai seseorang yang pernah bekerja part-time dengan tipe leader yang kurang komunikatif, aku jadi semakin merasa relate. Aku juga sempat mempertanyakan apakah sebenarnya aku yang toxic, karena ternyata memang ada tipe leadership yang kurang cocok dengan personal baggage masing-masing. Aku tipe orang yang merasa lebih nyaman kalau segala sesuatu sudah jelas sejak awal, sementara bosku punya pola komunikasi yang berbeda. Mungkin bukan berarti salah satu dari kami toxic, tapi memang cara kami berkomunikasi dan menghadapi sesuatu berbeda. Ditambah lagi, dia juga pasti punya personal baggage dan cara pandang sendiri yang memengaruhi gaya leadership-nya.","1","2 weeks ago","False","relate banget sama apa sampai kak analisa efikasi diri aku sedang alami sama kantor dampak leadership turut bias jadi value aku kerja sekarang dasar gaji berangkat kerja pulang gaji and repeat tambah pov kak bilal orang pernah kerja part time tipe leader kurang komunikatif aku jadi makin rasa relate aku sempat tanya benar aku toxic nyata memang tipe leadership kurang cocok personal baggage masing masing aku tipe orang rasa lebih nyaman kalau segala sudah jelas sejak awal bos punya pola komunikasi beda mungkin bukan arti salah satu toxic memang cara kami komunikasi hadap beda tambah dia pasti punya personal baggage cara pandang sendiri yang pengaruh gaya leadership nya","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ElizaId","Iyaaa kak ya allah maaf udah bertahun'' ngikutin podcast Suara berkelas tapi nggak sadar kalau belum Subscribe😢","1","2 weeks ago","False","iyaaa kak allah maaf tahun ngikutin podcast suara kelas tidak sadar kalau subscribe","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@TasyaKuranti","aku sudah dititik mau resign karena trauma bentakan atasan yang sering, sedangkan aku tidak pernah sekalipun dibentak atau dimarahi oleh ayahku, aku merasa bosku toxic, namun setelah melihat podcast ini berpikir lagi mau resign apa ngga","4","2 weeks ago","False","aku titik mau resign trauma benta atas sering aku pernah sekalipun bentak marah ayah aku rasa bos toxic telah lihat podcast pikir mau resign apa","-2","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@rezalupus598","Demotivated di tempat kerja karena kondisi sangat monoton serta minim apresiasi dari manajemen, hilang ketenangan, arah dan tujuan karena kekecewaan karena penghianatan yang terus berlangsung oleh orang terdekat, ekonomi yang cenderung menurun karena gali lobang tutup lobang. Hanya tersisa senyum cerah 2 buah hati. Bagaimana keluar dari lingkaran buruk ini diumur 40 tahun??","0","2 weeks ago (edited)","False","demotivated tempat kerja kondisi sangat monoton minim apresiasi manajemen hilang tenang arah tuju kecewa penghianatan terus langsung orang dekat ekonomi cenderung turun gali lobang tutup lobang sisa senyum cerah buah hati bagaimana keluar lingkar buruk umur tahun","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@triintanoktaviani9114","🙂‍↕️🫶","0","2 weeks ago","False","","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@rahmahasan5282","Aku kemarin nanya ke temen orjep “anakmu sekarang umur berapa” “paling besar 27 tahun” “kamu ga nyiruh anakmu untuk nikah” “engga, karena yang nanti akan menjalani kehidupan setelah menikah itu dia, bukan kita, dari nanti ngurus anak, harus ngatur rumah , pasti nanti yang pusing pasti dia, biarkan dia menikmati hidupnya mau nanti dia menikah ataupun tidak ga masalah itu hidup dia, yang penting dia bertanggung jawab dengan hidupnya sendiri 😢","98","2 weeks ago","False","aku kemarin nanya temen orjep anak sekarang umur berapa paling besar tahun kamu nyiruh anak nikah engga akan jalan hidup meni bukan dari ngurus anak ngatur rumah yang pusing biar nikmat hidup mau nanti dia meni atau tidak masalah hidup dia yang penting dia tanggung jawab hidup sendiri","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@hudaatreides7205","Dan aku selalu mau menjadi dan sudah terjadi 1 org itu di lingkaran kecil pertemananku 51:35","1","2 weeks ago","False","aku selalu mau jadi sudah jadi orang di lingkar kecil teman","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@septianacakadidy6548","Kamu hebat dari semua peran","0","2 weeks ago","False","kamu hebat semua peran","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@agustinakhaliq5386","kerenn banget podcastnya kali ini","1","2 weeks ago","False","kerenn banget podcastnya kali","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@erinriamardani","Kak kalau gak cocok dg atasan, bener bener jadinya bikin gak produktiv gak perform skill nya jadi malah menurun gt apakah ak juga termasuk tidak proffesional?😢","0","2 weeks ago","False","kak kalau cocok dg atas bener bener jadi bikin produktiv perform skill nya jadi malah turun gt ak masuk proffesional","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@DitaAyu-se6oy","Nasgor BJ PONOROGO  hadir selalu","1","2 weeks ago","False","nasgor bj ponorogo hadir selalu","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AjunPramudika","yes","0","2 weeks ago","False","yes","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@subursalmon","Pangling sama mbak analisa..","0","2 weeks ago","False","pangling sama mbak analisa","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@umamsyahrul5008","👍","0","2 weeks ago","False","","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Manuelferrera9117","Unfang Tara arts min please please please","1","2 weeks ago","False","unfang tara arts min please please please","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@windywijaya1173","Iya kan..... Trus ga usah suruh"" subscribe,, kalau orang mau,, ya akan otomatis... Toh yang nonton juga orang"" yg punya kesadaran","0","2 weeks ago","True","iya kan terus usah suruh subscribe kalau orang mau akan otomatis nonton orang yang punya sadar","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@wanzXpasep969","jgn kk kuatin aja mental mu insya allah pertahankn kerjaan mu skrng 
susah loh cri kerja skrng","0","2 weeks ago","True","jangan kk kuatin aja mental mu insya allah pertahankn kerja mu skrng susah loh cri kerja skrng","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ameliasepti9532","Aku resign kak, per September awal ini😢 In this economy:

Aku memutuskan resign dari pekerjaan ku saat ini, demi kebaikan mental ku. Dan aku percaya kalau resign itu cuma kehilangan pekerjaan sementara, bukan rezeki ku. Karna sehat itu mahal

Semua kembali ke kondisi tubuh dan mental masing2, tidak perlu memaksakan apa yang dipaksakan","0","7 days ago","True","aku resign kak per september awal in this economy aku putus resign kerja ku ini baik mental ku aku percaya kalau resign cuma hilang kerja bukan rezeki ku sehat mahal semua ke kondisi tubuh mental masing perlu paksa apa paksa","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@IsnaMasruroh-p8l","​ @ameliasepti9532 hai ka saya bertahan 3 tahun akhirnya resign jga dari akhir april dn yq skrng menikmati hidup di desa asal dengan brlum bekerja seperti dlu yg ibaratnya dipandang","0","4 days ago","True","hai ka tahan tahun akhir resign jga akhir april dn yq skrng nikmat hidup desa asal brlum kerja dlu ibarat pandang","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@NurmaOktora-h2w","Afwan, ijin sharing..kalau saya pernah ada di posisi yg kurang lebih sama seperti kakak, Alhamdulillah di beri hidayah melalui teman, saya dianjurkan memperbaiki diri terlebih soal tauhid. Ini kalau kakak nya muslim ya","0","2 weeks ago","True","afwan ijin sharing kalau pernah posisi kurang lebih sama kakak alhamdulillah di beri hidayah lalu teman anjur baik diri lebih soal tauhid kalau kakak nya muslim","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@TaufikHidayat-wt9wb","Diperhatiin kok mirip luna maya kk ini suara ny mndakti jg 😅","0","2 weeks ago","False","diperhatiin kok mirip luna maya kk suara ny mndakti jg","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@namialus-e5w","ol","0","2 weeks ago","False","ol","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@masherutopan6555","Hadir","0","2 weeks ago","False","hadir","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@anggikha4636","aku kerenn sampe selesai nonton podcast ini hihi 😊","0","2 weeks ago","False","aku kerenn sampe selesai nonton podcast hihi","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ruangsuaratia","Ngikutin mba ana dari lama dan subscribe chanel nya juga penyampaian mba ana selalu adem dan bikin tenang","0","2 weeks ago","False","ngikutin mba ana lama subscribe chanel nya sampai mba ana selalu adem bikin tenang","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yantiyanti-h5w9e","Daging semua

AHA MOMENT :
-Selalu bergerak di setiap keadaan
-Miliki self awarenes","0","2 weeks ago","False","daging semua aha moment selalu gerak tiap ada milik self awarenes","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Muhammadrifki123-t6n","Sama tgk zulfa kapan yayang ?","0","2 weeks ago","False","sama tgk zulfa kapan yayang","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@CristianoNatalioduri","Mas bilal,kenapa gk daftar ternak clip aja","0","2 weeks ago","False","mas bilal tidak daftar ternak clip aja","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Nurulpalah-y2b","Dulu nge-fans banget sama mbak analisa, salah satu konten yang paling mengispirasi ku waktu itu, terkait inner child,,, sekarang ternyata udah makin luas yah pengetahuan dan pengalamannya, salut,,, 👍👍 makin nge-fans aku, semoga bisa ketemu🤭😁🤲","2","2 weeks ago","False","dulu nge fans banget sama mbak analisa salah satu konten paling mengispirasi ku waktu kait inner child sekarang nyata makin luas yah tahu alam salut makin nge fans aku moga ketemu","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@almarufhidayat7376","Temanku skrng hanya suami gak ada teman dekat..huu miris gak sih😢","1","2 weeks ago","False","teman skrng suami ada teman dekat huu miris sih","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@theblissynotes","realate banget perkara ""ekspektasi"". Aku baru lulus kuliah, dan semasa sekolah dan kuliah aku anak yang berprestasi sehingga keluarga terlalu banyak nyimpen ekspektasi besar ke aku. Dan sekarang posisinya belum dapat kerja, lagi burnout parah, takut keluarga kecewa ke aku:)","41","2 weeks ago","False","realate banget perkara ekspektasi aku baru lulus kuliah masa sekolah kuliah aku anak prestasi keluarga terlalu banyak nyimpen ekspektasi besar aku sekarang posisi dapat kerja burnout lebih takut keluarga kecewa aku","1","positif"
